Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,28/02/2018 08:52:20,118587279,15,16,1166,5089,516,0,77.7333333333,137.5824255111,1430,0,318.0625,483.557851589,52.7459610571,0.2614108382,3952909.3,14902786.2784268,58904742,0,118587279,8470519.92857143,21341313.328883894,58904742,27,118431409,7895427.26666667,20708695.113986306,59060700,0,0,0,0,0,312,332,0.1264891152,0.1349217229,0,1430,195.46875,370.65887145989996,137387.998991936,0,0,1,1,0,0,0,1,1,201.7741935484,77.7333333333,318.0625,0,0,0,0,0,0,15,1166,16,5089,8192,180,8,20,439227.0,400522.251426809,722439,156015,58776394.5,181510.775196681,58904742,58648047,0
443,6,28/02/2018 08:55:11,229,3,0,77,0,46,0,25.6666666667,23.459184413200003,0,0,0.0,0.0,336244.541484716,13100.4366812227,114.5,139.3000358938,213,16,229,114.5,139.3000358938,213,16,0,0.0,0.0,0,0,1,0,0,0,60,0,13100.4366812227,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:11,348,3,0,77,0,46,0,25.6666666667,23.459184413200003,0,0,0.0,0.0,221264.367816092,8620.6896551724,174.0,226.27416997970002,334,14,348,174.0,226.27416997970002,334,14,0,0.0,0.0,0,0,1,0,0,0,60,0,8620.6896551724,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50223,6,28/02/2018 08:55:11,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,Infinity,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,184,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50222,6,28/02/2018 08:55:11,29,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,68965.5172413793,29.0,0.0,29,29,29,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0,0,0,40,0,68965.51724137929,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50223,6,28/02/2018 08:55:11,234384,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,8.5330056659,234384.0,0.0,234384,234384,234384,234384.0,0.0,234384,234384,0,0.0,0.0,0,0,0,0,0,0,40,0,8.533005665900001,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,184,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:52:20,117944467,15,15,1248,4124,611,0,83.2,158.9560586182,1430,0,274.9333333333,481.6576239059,45.5468589298,0.2543569933,4067050.5862069,15099022.774579002,58951573,0,117944467,8424604.78571429,21261866.6420482,58951573,32,117835264,8416804.57142857,21288557.5554096,59060887,0,0,0,0,0,312,312,0.1271784966,0.1271784966,0,1430,173.29032258060002,360.943134353,130279.946236559,0,0,1,1,0,0,0,1,1,179.06666666669997,83.2,274.9333333333,0,0,0,0,0,0,15,1248,15,4124,8192,181,8,20,339467.5,325599.338212626,569701,109234,58578161.5,528083.607646081,58951573,58204750,0
443,6,28/02/2018 08:55:12,189,3,0,77,0,46,0,25.6666666667,23.459184413200003,0,0,0.0,0.0,407407.407407407,15873.0158730159,94.5,109.60155108389999,172,17,189,94.5,109.60155108389999,172,17,0,0.0,0.0,0,0,1,0,0,0,60,0,15873.0158730159,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50227,6,28/02/2018 08:55:12,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2000000,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,181,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50227,6,28/02/2018 08:55:12,282352,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,7.0833569445,282352.0,0.0,282352,282352,282352,282352.0,0.0,282352,282352,0,0.0,0.0,0,0,0,0,0,0,40,0,7.0833569445,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,181,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,17,28/02/2018 08:27:37,2356,1,1,40,146,40,40,40.0,0.0,146,146,146.0,0.0,78947.3684210526,848.896434635,2356.0,0.0,2356,2356,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,424.4482173175,424.4482173175,40,146,75.3333333333,61.1991285341,3745.3333333333003,0,0,0,0,0,0,0,0,1,113.0,40.0,146.0,0,0,0,0,0,0,1,40,1,146,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
53,17,28/02/2018 08:49:13,1126,1,1,43,71,43,43,43.0,0.0,71,71,71.0,0.0,101243.339253996,1776.1989342806,1126.0,0.0,1126,1126,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,888.0994671403,888.0994671403,43,71,52.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,78.5,43.0,71.0,0,0,0,0,0,0,1,43,1,71,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
53,17,28/02/2018 08:31:12,1897,1,1,31,63,31,31,31.0,0.0,63,63,63.0,0.0,49551.9240906695,1054.2962572483,1897.0,0.0,1897,1897,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,527.1481286241001,527.1481286241001,31,63,41.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,62.5,31.0,63.0,0,0,0,0,0,0,1,31,1,63,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
53,17,28/02/2018 08:31:14,512,1,1,54,70,54,54,54.0,0.0,70,70,70.0,0.0,242187.5,3906.25,512.0,0.0,512,512,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1953.125,1953.125,54,70,59.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,89.0,54.0,70.0,0,0,0,0,0,0,1,54,1,70,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
53,17,28/02/2018 08:26:47,948,1,1,32,60,32,32,32.0,0.0,60,60,60.0,0.0,97046.4135021097,2109.7046413502,948.0,0.0,948,948,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1054.8523206751,1054.8523206751,32,60,41.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,62.0,32.0,60.0,0,0,0,0,0,0,1,32,1,60,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:16,165717,6,9,942,8132,533,0,157.0,209.8570942332,1460,0,903.5555555556,678.3472766790001,54755.999686212,90.5157587936,11836.928571428602,15652.9747306249,46230,1,143583,28716.6,23337.669598741002,63802,341,148364,18545.5,26371.808865854102,75899,1,0,0,0,0,132,192,36.206303517399995,54.3094552762,0,1460,567.125,645.546577199,416730.38333333295,0,0,1,1,0,0,0,1,1,604.9333333333,157.0,903.5555555556,0,0,0,0,0,0,6,942,9,8132,8192,253,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:17,242,3,0,53,0,53,0,17.6666666667,30.5995642671,0,0,0.0,0.0,219008.26446281,12396.694214876,121.0,144.2497833621,223,19,242,121.0,144.2497833621,223,19,0,0.0,0.0,0,0,0,0,0,0,60,0,12396.694214876,0.0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.6666666667,17.6666666667,0.0,0,0,0,0,0,0,3,53,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:16,170707,6,8,1006,6820,597,0,167.6666666667,233.1271469964,1460,0,852.5,684.1052550595,45844.6343735172,82.0118682889,13131.3076923077,13376.0161133314,31032,1,141329,28265.8,19723.9785971289,48325,174,152611,21801.5714285714,23725.7059877899,57062,1,0,0,0,0,132,172,35.1479435524,46.863924736499996,0,1460,521.7333333333,623.7776007826001,389098.495238095,0,0,1,1,0,0,0,1,1,559.0,167.6666666667,852.5,0,0,0,0,0,0,6,1006,8,6820,8192,253,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:17,234,3,0,53,0,53,0,17.6666666667,30.5995642671,0,0,0.0,0.0,226495.726495726,12820.5128205128,117.0,141.4213562373,217,17,234,117.0,141.4213562373,217,17,0,0.0,0.0,0,0,0,0,0,0,60,0,12820.5128205128,0.0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.6666666667,17.6666666667,0.0,0,0,0,0,0,0,3,53,0,0,252,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:55:17,23811,3,5,427,2266,427,0,142.3333333333,246.528564944,1460,0,453.2,662.2470837988,113098.987862753,335.9791692915,3401.5714285714002,5601.325523396,11620,1,11798,5899.0,8113.343207334499,11636,162,12191,3047.75,5807.7713094898,11754,1,0,0,0,0,72,112,125.9921884843,209.9869808072,0,1460,299.2222222222,519.3456887704,269719.944444444,0,0,1,1,0,0,0,1,1,336.625,142.3333333333,453.2,0,0,0,0,0,0,3,427,5,2266,8192,237,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:55:17,187,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,10695.1871657754,187.0,0.0,187,187,187,187.0,0.0,187,187,0,0.0,0.0,0,0,0,0,0,0,40,0,10695.1871657754,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:17,349930,7,10,935,4823,533,0,133.5714285714,200.1414975651,1460,0,482.3,667.4607021308,16454.7195153316,48.5811448004,21870.625,54063.5421257554,217477,0,333228,55538.0,83524.3505284537,217477,400,333707,37078.5555555556,94751.6599117281,288717,0,0,0,0,0,152,208,20.0040008002,28.5771440002,0,1460,319.8888888889,534.6233296211,285822.104575164,0,0,1,1,0,0,0,1,1,338.7058823529,133.5714285714,482.3,0,0,0,0,0,0,7,935,10,4823,8192,5315,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:17,419,3,0,53,0,53,0,17.6666666667,30.5995642671,0,0,0.0,0.0,126491.646778043,7159.9045346062,209.5,270.8218971944,401,18,419,209.5,270.8218971944,401,18,0,0.0,0.0,0,0,0,0,0,0,60,0,7159.9045346062,0.0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.6666666667,17.6666666667,0.0,0,0,0,0,0,0,3,53,0,0,63696,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:55:17,23866,3,5,427,2266,427,0,142.3333333333,246.528564944,1460,0,453.2,662.2470837988,112838.347439873,335.2048939915,3409.4285714285998,5580.663606213398,11615,0,11866,5933.0,8068.0883733385,11638,228,12251,3062.75,5819.6031580054005,11786,0,0,0,0,0,72,112,125.7018352468,209.5030587447,0,1460,299.2222222222,519.3456887704,269719.944444444,0,0,1,1,0,0,0,1,1,336.625,142.3333333333,453.2,0,0,0,0,0,0,3,427,5,2266,8192,237,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:55:17,192,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,10416.6666666667,192.0,0.0,192,192,192,192.0,0.0,192,192,0,0.0,0.0,0,0,0,0,0,0,40,0,10416.6666666667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,17,28/02/2018 08:41:29,1129,1,1,40,167,40,40,40.0,0.0,167,167,167.0,0.0,183348.095659876,1771.4791851196,1129.0,0.0,1129,1129,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,885.7395925597998,885.7395925597998,40,167,82.3333333333,73.32348418710002,5376.3333333333,0,0,0,0,0,0,0,0,1,123.5,40.0,167.0,0,0,0,0,0,0,1,40,1,167,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:55:18,49647,3,4,437,859,437,0,145.6666666667,252.3020676359,859,0,214.75,429.5,26104.2963321047,140.9954277197,8274.5,11584.8687994297,23173,24,26066,13033.0,14357.096085211699,23185,2881,26486,8828.6666666667,14939.134156079199,26078,52,0,0,0,0,72,92,60.4266118799,80.5688158398,0,859,162.0,320.4679614029,102699.714285714,0,0,1,1,0,0,0,1,1,185.1428571429,145.6666666667,214.75,0,0,0,0,0,0,3,437,4,859,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:55:18,134,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,14925.3731343284,134.0,0.0,134,134,134,134.0,0.0,134,134,0,0.0,0.0,0,0,0,0,0,0,40,0,14925.373134328402,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:18,14277,4,1,199,0,199,0,49.75,99.5,0,0,0.0,0.0,13938.5024865168,350.2136303145,3569.25,5171.2948974765,11047,11,14277,4759.0,5633.9970713518005,11058,201,0,0.0,0.0,0,0,0,0,0,0,92,32,280.1709042516,70.0427260629,0,199,33.1666666667,81.2414098023,6600.166666666701,0,0,1,1,0,0,0,1,0,39.8,49.75,0.0,0,0,0,0,0,0,4,199,1,0,8192,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:18,242273,7,9,667,6525,348,0,95.2857142857,135.814474297,1460,0,725.0,718.8572528674,29685.5200538236,66.0412014546,16151.5333333333,35351.4937770198,134496,0,230810,38468.3333333333,52102.3853759755,134496,193,231988,28998.5,68551.7534234433,197546,0,0,0,0,0,152,188,28.893025636399997,37.1481758182,0,1460,423.0588235294,612.1815979132,374766.308823529,0,0,1,1,0,0,0,1,1,449.5,95.2857142857,725.0,0,0,0,0,0,0,7,667,9,6525,8192,31088,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:18,167,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,11976.0479041916,167.0,0.0,167,167,167,167.0,0.0,167,167,0,0.0,0.0,0,0,0,0,0,0,40,0,11976.047904191599,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63580,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50315,6,28/02/2018 08:55:18,2991,8,1,7398,0,1460,0,924.75,739.3340149853,0,0,0.0,0.0,2473420.26078235,3009.0270812437,373.875,689.8597036458,1609,0,2991,427.2857142857,732.5598301585001,1624,0,0,0.0,0.0,0,0,0,0,0,0,160,20,2674.6907388832997,334.3363423604,0,1460,739.8,759.7195096437,577173.7333333329,0,0,0,0,1,0,0,0,0,822.0,924.75,0.0,0,0,0,0,0,0,8,7398,1,0,60,0,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:13,5532280,8,7,362,3306,205,0,45.25,77.9024114793,1460,0,472.2857142857,681.8410651283,663.0177792881,2.7113595118,395162.8571428569,1446179.55851073,5419501,1,5532280,790325.7142857141,2041421.00626702,5419501,17,41757,6959.5,10556.268066888,23420,1,0,0,0,0,172,152,1.4460584063,1.2653011055,0,1460,229.25,487.7699594413,237919.533333333,0,0,1,1,0,0,0,1,0,244.53333333330002,45.25,472.2857142857,0,0,0,0,0,0,8,362,7,3306,8192,63,3,20,112762.0,0.0,112762,112762,5419501.0,0.0,5419501,5419501,0
443,6,28/02/2018 08:55:13,5258146,8,6,381,3953,224,0,47.625,83.5531268116,1460,0,658.8333333333001,677.4925583847,824.2448954441,2.662535426,404472.76923076896,1417781.44749024,5122814,0,5258146,751163.7142857141,1927897.84732661,5122814,26,57102,11420.4,16122.887374785,35226,0,0,0,0,0,172,132,1.5214488147999998,1.1410866111,0,1460,288.9333333333,515.0676053638,265294.638095238,0,0,1,1,0,0,0,1,0,309.5714285714,47.625,658.8333333333001,0,0,0,0,0,0,8,381,6,3953,8192,946,3,20,135306.0,0.0,135306,135306,5122814.0,0.0,5122814,5122814,0
50255,6,28/02/2018 08:55:18,34,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,88235.2941176471,17.0,24.041630560300003,34,0,34,17.0,24.041630560300003,34,0,0,0.0,0.0,0,0,0,0,0,0,60,0,88235.2941176471,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,63,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50258,6,28/02/2018 08:55:18,1,2,0,31,0,31,0,15.5,21.920310216799997,0,0,0.0,0.0,31000000,2000000,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,17,28/02/2018 08:52:23,3709,1,1,30,132,30,30,30.0,0.0,132,132,132.0,0.0,43677.5411162038,539.2289026692,3709.0,0.0,3709,3709,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,269.6144513346,269.6144513346,30,132,64.0,58.8897274573,3468.0,0,0,0,0,0,0,0,0,1,96.0,30.0,132.0,0,0,0,0,0,0,1,30,1,132,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:55:18,46897,3,4,436,858,436,0,145.3333333333,251.7247173667,858,0,214.5,429.0,27592.3833081007,149.263279101,7816.166666666701,11917.230171758301,23246,1,23338,11669.0,16263.4559672906,23169,169,23742,7914.0,13437.283914541698,23429,1,0,0,0,0,72,92,63.9699767576,85.2933023434,0,858,161.75,320.03470793919996,102422.214285714,0,0,1,1,0,0,0,1,1,184.8571428571,145.3333333333,214.5,0,0,0,0,0,0,3,436,4,858,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:55:18,160,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,12500,160.0,0.0,160,160,160,160.0,0.0,160,160,0,0.0,0.0,0,0,0,0,0,0,40,0,12500.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:18,138241,7,9,826,5878,500,0,118.0,186.3723870821,1460,0,653.1111111111002,614.4372312215,48495.0195672774,115.7399035019,9216.0666666667,11983.0512180846,27808,1,110349,18391.5,19102.5602865166,51522,221,114527,14315.875,20223.2385949397,55049,1,0,0,0,0,152,192,50.6362077821,65.1036957198,0,1460,394.3529411765,531.5887674199,282586.61764705897,0,0,1,1,0,0,0,1,1,419.0,118.0,653.1111111111002,0,0,0,0,0,0,7,826,9,5878,8192,245,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:18,151,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,205298.013245033,19867.5496688742,75.5,84.1457069612,135,16,151,75.5,84.1457069612,135,16,0,0.0,0.0,0,0,0,0,0,0,60,0,19867.5496688742,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:18,77359,9,7,509,3780,194,0,56.5555555556,82.87054831350001,1460,0,540.0,655.4151356202,55442.8056205484,206.8279062553,5157.2666666667,7838.476596404499,20014,1,77359,9669.875,8726.2474251536,20538,16,53236,8872.6666666667,14093.8157312584,32497,1,0,0,0,0,192,152,116.34069726860001,90.4872089867,0,1460,252.2941176471,475.67396458940004,226265.720588235,0,0,1,1,0,0,0,1,0,268.0625,56.5555555556,540.0,0,0,0,0,0,0,9,509,7,3780,8192,30,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50319,6,28/02/2018 08:55:18,375,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,101333.333333333,8000,187.5,243.95183950939997,360,15,375,375.0,0.0,375,375,0,0.0,0.0,0,0,1,0,0,0,40,20,5333.3333333333,2666.6666666667,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,31,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
445,6,28/02/2018 08:55:18,306389,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,13.0552989827,102129.66666666699,176805.437513481,306287,38,306389,153194.5,216559.229912973,306325,64,0,0.0,0.0,0,0,0,0,0,0,72,32,9.791474237000001,3.2638247457,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,17,28/02/2018 08:26:46,1326,1,1,36,121,36,36,36.0,0.0,121,121,121.0,0.0,118401.206636501,1508.2956259427,1326.0,0.0,1326,1326,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,754.1478129713,754.1478129713,36,121,64.3333333333,49.074772881099996,2408.3333333333,0,0,0,0,0,0,0,0,1,96.5,36.0,121.0,0,0,0,0,0,0,1,36,1,121,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
53,17,28/02/2018 08:34:14,100441,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,2269.9893469798,39.8243745084,33480.3333333333,44733.064888663,84291,28,16122,16122.0,0.0,16122,16122,28,28.0,0.0,28,28,0,0,0,0,16,16,19.9121872542,19.9121872542,37,77,53.0,21.9089023002,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,0,0,0,0,0,0,2,74,2,154,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:55:14,5276423,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.7580893344,1758807.66666667,3036589.33560044,5265153,14,5276423,2638211.5,3715056.29686072,5265153,11270,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5685670008,0.1895223336,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,65535,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:19,18581,4,1,227,0,227,0,56.75,113.5,0,0,0.0,0.0,12216.7805823153,269.0920833109,4645.25,8283.6026934742,17040,13,18581,6193.666666666701,9421.4152510827,17053,199,0,0.0,0.0,0,0,0,0,0,0,92,32,215.2736666487,53.8184166622,0,227,37.8333333333,92.6723619353,8588.1666666667,0,0,1,1,0,0,0,1,0,45.4,56.75,0.0,0,0,0,0,0,0,4,227,1,0,8192,8190,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50333,6,28/02/2018 08:55:19,2756,4,1,176,0,107,0,44.0,53.1224999412,0,0,0.0,0.0,63860.6676342525,1814.2235123367,689.0,796.8701274361,1524,0,2756,918.6666666666999,808.8741146392,1524,0,0,0.0,0.0,0,0,1,0,0,0,80,20,1451.3788098694001,362.8447024673,0,107,47.1666666667,53.4992211781,2862.1666666666997,0,1,0,0,1,0,0,0,0,56.6,44.0,0.0,0,0,0,0,0,0,4,176,1,0,8809,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:19,59785,6,7,681,3934,358,0,113.5,145.2965932154,1460,0,562.0,650.6304634737,77193.2759053274,217.4458476206,4982.0833333333,6047.6894379489,14454,1,45403,9080.6,6477.1505154659,14885,195,48448,8074.666666666701,8251.6895401285,16158,1,0,0,0,0,132,152,100.35962197879999,117.0862256419,0,1460,329.6428571429,512.3381706441,262490.401098901,0,0,1,1,0,0,0,1,1,355.0,113.5,562.0,0,0,0,0,0,0,6,681,7,3934,8192,131,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:55:19,213,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,145539.906103286,14084.5070422535,106.5,125.15790027,195,18,213,106.5,125.15790027,195,18,0,0.0,0.0,0,0,0,0,0,0,60,0,14084.507042253501,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
